"STATION","NAME","DATE","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-22","0.00",,"0.0","0.0","72","82","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-23","0.50",,"0.0","0.0","70","78","61",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-24","0.47",,"0.0","0.0","71","78","67",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-25","0.00",,"0.0","0.0","69","73","61",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-26","0.00",,"0.0","0.0","67","81","55",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-27","0.00",,"0.0","0.0","72","83","60",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-28","0.04",,"0.0","0.0","75","84","67",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-29","0.00",,"0.0","0.0","77","85","71",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-30","0.01",,"0.0","0.0","78","84","68",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-01","0.41",,"0.0","0.0","74","83","65",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-02","0.00",,"0.0","0.0","70","74","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-03","0.42",,"0.0","0.0","62","73","50",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-04","0.00",,"0.0","0.0","63","75","51",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-05","0.00",,"0.0","0.0","66","78","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-06","0.01",,"0.0","0.0","70","80","62",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-07","1.89",,"0.0","0.0","76","83","68",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-08","0.95",,"0.0","0.0","71","76","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-09","0.00",,"0.0","0.0","67","73","56",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-10","0.00",,"0.0","0.0","64","75","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-11","0.00",,"0.0","0.0","68","79","56",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-12","0.00",,"0.0","0.0","73","83","62",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-13","0.41",,"0.0","0.0","75","80","67",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-14","0.23",,"0.0","0.0","69","77","59",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-15","0.08",,"0.0","0.0","62","68","54",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-16","0.00",,"0.0","0.0","59","70","51",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-17","0.00",,"0.0","0.0","63","75","50",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-18","0.00",,"0.0","0.0","65","77","51",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-19","0.00",,"0.0","0.0","69","79","58",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-20","0.00",,"0.0","0.0","70","80","60",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-21","0.00",,"0.0","0.0","74","84","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-22","0.00",,"0.0","0.0","76","87","66",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-23","0.00",,"0.0","0.0","72","78","59",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-24","0.00",,"0.0","0.0","64","74","54",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-25","0.00",,"0.0","0.0","65","77","51",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-26","0.00",,"0.0","0.0","69","79","60",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-27","0.36",,"0.0","0.0","71","82","60",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-28","0.00",,"0.0","0.0","62","68","50",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-29","0.02",,"0.0","0.0","59","75","49",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-30","0.08",,"0.0","0.0","63","74","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-31","0.00",,"0.0","0.0","65","79","51",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-01","1.13","    0","0.0","0.0","70","82","56","    0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-02","0.00",,"0.0","0.0","67","81","53",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-03","0.00",,"0.0","0.0","71","83","58",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-04","0.96",,"0.0","0.0","71","83","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-05","0.42",,"0.0","0.0","68","78","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-06","0.00",,"0.0","0.0","68","77","59",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-07","0.00",,"0.0","0.0","67","81","55",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-08","0.00",,"0.0","0.0","68","78","59",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-09","0.00",,"0.0","0.0","66","79","52",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-10","0.00",,"0.0","0.0","69","83","56",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-11","0.42",,"0.0","0.0","71","79","61",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-12","0.03",,"0.0","0.0","65","73","58",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-13","0.00",,"0.0","0.0","63","77","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-14","0.00",,"0.0","0.0","61","71","48",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-15","0.00",,"0.0","0.0","60","75","45",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-16","0.00",,"0.0","0.0","66","81","55",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-17","0.20",,"0.0","0.0","70","78","64",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-18","0.00",,"0.0","0.0","69","79","58",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-19","0.76",,"0.0","0.0","69","79","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-20","0.00",,"0.0","0.0","71","81","64",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-21","0.01",,"0.0","0.0","70","79","60",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-22","0.00",,"0.0","0.0","74","82","69",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-23","0.00",,"0.0","0.0","73","80","64",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-24","0.00",,"0.0","0.0","71","81","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-25","0.00",,"0.0","0.0","75","85","67",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-26","0.56",,"0.0","0.0","75","86","65",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-27","0.00",,"0.0","0.0","68","76","60",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-28","0.00",,"0.0","0.0","64","74","54",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-29","0.00",,"0.0","0.0","66","78","61",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-30","0.16",,"0.0","0.0","74","83","69",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-31","0.10",,"0.0","0.0","74","83","65",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-01","0.41",,"0.0","0.0","72","81","65",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-02","0.00",,"0.0","0.0","72","79","61",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-03","0.00",,"0.0","0.0","69","81","56",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-04","0.04",,"0.0","0.0","70","79","63",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-05","0.55",,"0.0","0.0","78","89","67",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-06","0.00",,"0.0","0.0","67","73","55",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-07","0.00",,"0.0","0.0","62","76","49",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-08","0.00",,"0.0","0.0","64","76","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-09","0.00",,"0.0","0.0","68","77","59",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-10","0.34",,"0.0","0.0","68","76","57",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-11","0.00",,"0.0","0.0","57","57","49",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-12","0.16",,"0.0","0.0","51","56","47",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-13","0.23",,"0.0","0.0","51","58","44",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-14","0.00",,"0.0","0.0","51","63","42",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-15","0.14",,"0.0","0.0","52","64","46",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-16","0.00",,"0.0","0.0","54","65","44",,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-17","0.00",,"0.0","0.0","53","67","40",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-18","0.00",,"0.0","0.0","53","64","42",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-19","0.00",,"0.0","0.0","54","69","40",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-20","0.07",,"0.0","0.0","64","79","55",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-21","0.37",,"0.0","0.0","62","66","47",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-22","0.00",,"0.0","0.0","52","63","42",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-23","0.00",,"0.0","0.0","57","73","45",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-24","0.00",,"0.0","0.0","59","74","46",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-25","0.00",,"0.0","0.0","62","76","50",,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-26","0.00",,"0.0","0.0","60","76","45",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-27","0.00",,"0.0","0.0","62","77","48",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-28","0.00",,"0.0","0.0","62","77","49",,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-29","0.23",,"0.0","0.0","63","78","49",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-30","0.00",,"0.0","0.0","55","58","49",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-01","0.00",,"0.0","0.0","55","66","50",,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-02","1.22",,"0.0","0.0","59","69","54",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-03","0.95",,"0.0","0.0","63","66","46",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-04","0.12",,"0.0","0.0","45","47","39",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-05","0.01",,"0.0","0.0","45","53","42",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-06","0.07",,"0.0","0.0","51","63","44",,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-07","0.06",,"0.0","0.0","51","65","43",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-08","0.00",,"0.0","0.0","52","59","43",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-09","0.00",,"0.0","0.0","48","59","37",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-10","0.00",,"0.0","0.0","44","57","32",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-11","0.00",,"0.0","0.0","44","58","31",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-12","0.00",,"0.0","0.0","46","61","32",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-13","0.13",,"0.0","0.0","58","70","50",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-14","0.64",,"0.0","0.0","67","70","57",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-15","0.00",,"0.0","0.0","58","63","51",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-16","0.01",,"0.0","0.0","55","60","47",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-17","0.01",,"0.0","0.0","55","62","46",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-18","0.00",,"0.0","0.0","46","47","34",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-19","0.00",,"0.0","0.0","40","53","28",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-20","0.05",,"0.0","0.0","51","59","46",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-21","0.01",,"0.0","0.0","48","48","35",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-22","0.00",,"0.0","0.0","42","48","35",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-23","0.00",,"0.0","0.0","41","57","28",,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-24","0.00",,"0.0","0.0","48","61","37",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-25","0.00",,"0.0","0.0","54","67","43",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-26","0.00",,"0.0","0.0","51","60","36",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-27","0.00",,"0.0","0.0","52","74","32",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-28","0.11",,"0.0","0.0","63","69","45",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-29","0.01",,"0.0","0.0","46","47","36",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-30","0.00",,"0.0","0.0","42","50","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-31","0.15",,"0.0","0.0","41","44","32",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-01","0.00",,"0.0","0.0","33","40","23",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-02","0.00",,"0.0","0.0","32","50","19",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-03","0.00",,"0.0","0.0","47","57","39",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-04","0.03",,"0.0","0.0","54","58","41",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-05","0.00",,"0.0","0.0","46","55","40",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-06","0.13",,"0.0","0.0","44","47","37",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-07","0.00",,"0.0","0.0","37","44","30",,,,,"    1",,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-08","0.08",,"0.0","0.0","39","43","35",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-09","0.00",,"0.0","0.0","37","44","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-10","0.00",,"0.0","0.0","45","57","38",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-11","0.12",,"0.0","0.0","50","56","33",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-12","0.00",,"0.0","0.0","33","33","29",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-13","0.00",,"0.0","0.0","29","35","23",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-14","0.00",,"0.0","0.0","26","33","21",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-15","0.00",,"0.1","0.0","28","33","26",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-16","0.02",,"0.6","0.0","28","32","25",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-17","0.04",,"0.6","0.0","27","30","16",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-18","0.03",,"0.7","1.2","17","21","13",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-19","0.08",,"2.9","1.2","18","27","15",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-20","0.04",,"1.3","5.1","22","25","13",,"    1","    1",,,,,,"    1","    1",,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-21","0.00",,"0.0","5.1","17","26","6",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-22","0.11",,"0.0","3.9","32","49","21",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-23","0.92",,"0.0","0.0","49","51","48",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-24","1.01",,"0.0","0.0","49","54","31",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-25","0.00",,"0.0","0.0","30","31","28",,"    1",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-26","0.00",,"0.0","0.0","29","31","28",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-27","0.00",,"0.0","0.0","29","31","20",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-28","0.00",,"0.0","0.0","22","28","16",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-29","0.00",,"0.0","0.0","33","50","28",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-30","0.00",,"0.0","0.0","52","57","33",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-01","0.00",,"0.0","0.0","29","33","13",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-02","0.00",,"0.0","0.0","22","35","12",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-03","0.00",,"0.0","0.0","32","37","24",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-04","0.00",,"0.0","0.0","27","31","22",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-05","0.00",,"0.0","0.0","32","38","28",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-06","0.00",,"0.0","0.0","34","41","25",,"    1",,,,,,,"    1",,,,,,,,,,,,,
