treatment,replicate,step,creature_x,creature_y,score
play_greedy_with_random,12,31,6,4,1575
play_greedy_with_random,12,32,5,4,1565
play_greedy_with_random,12,33,5,4,1560
play_greedy_with_random,12,34,5,5,1650
play_greedy_with_random,12,35,5,6,1740
play_greedy_with_random,12,36,5,6,1735
play_greedy_with_random,12,37,6,6,1825
play_greedy_with_random,12,38,6,6,1820
play_greedy_with_random,12,39,6,7,1860
play_greedy_with_random,12,40,6,7,1855
play_greedy_with_random,12,41,6,7,1850
play_greedy_with_random,12,42,6,7,1845
play_greedy_with_random,12,43,6,7,1840
play_greedy_with_random,12,44,6,7,1835
play_greedy_with_random,12,45,7,7,1875
play_greedy_with_random,12,46,8,7,1865
play_greedy_with_random,12,47,8,7,1860
play_greedy_with_random,12,48,8,8,1950
play_greedy_with_random,12,49,8,8,1945
play_greedy_with_random,12,50,8,8,1940
play_greedy_with_random,12,51,8,7,1930
play_greedy_with_random,12,52,8,6,1920
play_greedy_with_random,12,53,8,5,1960
play_greedy_with_random,12,54,8,4,1950
play_greedy_with_random,12,55,8,3,1940
play_greedy_with_random,12,56,8,2,1930
play_greedy_with_random,12,57,8,1,1920
play_greedy_with_random,12,58,8,0,1910
play_greedy_with_random,12,59,8,0,1905
play_greedy_with_random,12,60,8,0,1900
play_greedy_with_random,12,61,8,1,1890
play_greedy_with_random,12,62,8,2,1880
play_greedy_with_random,12,63,8,3,1870
play_greedy_with_random,12,64,8,4,1860
play_greedy_with_random,12,65,8,5,1850
play_greedy_with_random,12,66,8,6,1840
play_greedy_with_random,12,67,8,7,1830
play_greedy_with_random,12,68,8,8,1820
play_greedy_with_random,12,69,8,8,1815
play_greedy_with_random,12,70,8,8,1810
play_greedy_with_random,12,71,8,7,1800
play_greedy_with_random,12,72,8,6,1790
play_greedy_with_random,12,73,8,6,1785
play_greedy_with_random,12,74,8,6,1780
play_greedy_with_random,12,75,8,5,1770
play_greedy_with_random,12,76,8,4,1760
play_greedy_with_random,12,77,8,3,1750
play_greedy_with_random,12,78,8,2,1740
play_greedy_with_random,12,79,8,1,1730
play_greedy_with_random,12,80,8,0,1720
play_greedy_with_random,12,81,8,0,1715
play_greedy_with_random,12,82,8,0,1710
play_greedy_with_random,12,83,8,1,1700
play_greedy_with_random,12,84,8,2,1690
play_greedy_with_random,12,85,8,3,1680
play_greedy_with_random,12,86,8,4,1670
play_greedy_with_random,12,87,8,5,1660
play_greedy_with_random,12,88,8,6,1650
play_greedy_with_random,12,89,8,7,1640
play_greedy_with_random,12,90,8,8,1630
play_greedy_with_random,12,91,8,8,1625
play_greedy_with_random,12,92,8,8,1620
play_greedy_with_random,12,93,8,7,1610
play_greedy_with_random,12,94,8,6,1600
play_greedy_with_random,12,95,8,5,1590
play_greedy_with_random,12,96,8,4,1580
play_greedy_with_random,12,97,8,3,1570
play_greedy_with_random,12,98,8,2,1560
play_greedy_with_random,12,99,8,1,1550
play_greedy_with_random,12,100,8,0,1540
play_greedy_with_random,13,0,4,4,1000
play_greedy_with_random,13,1,4,3,990
play_greedy_with_random,13,2,4,3,985
play_greedy_with_random,13,3,5,3,1025
play_greedy_with_random,13,4,5,3,1020
play_greedy_with_random,13,5,5,2,1110
play_greedy_with_random,13,6,5,2,1105
play_greedy_with_random,13,7,6,2,1195
play_greedy_with_random,13,8,6,2,1190
play_greedy_with_random,13,9,6,3,1230
play_greedy_with_random,13,10,6,4,1220
play_greedy_with_random,13,11,6,5,1210
play_greedy_with_random,13,12,6,6,1250
play_greedy_with_random,13,13,6,6,1245
play_greedy_with_random,13,14,5,6,1285
play_greedy_with_random,13,15,5,6,1280
play_greedy_with_random,13,16,5,7,1320
play_greedy_with_random,13,17,5,7,1315
play_greedy_with_random,13,18,4,7,1355
play_greedy_with_random,13,19,3,7,1345
play_greedy_with_random,13,20,2,7,1435
play_greedy_with_random,13,21,2,7,1430
play_greedy_with_random,13,22,2,6,1470
play_greedy_with_random,13,23,2,6,1465
play_greedy_with_random,13,24,3,6,1455
play_greedy_with_random,13,25,4,6,1445
play_greedy_with_random,13,26,5,6,1435
play_greedy_with_random,13,27,6,6,1425
play_greedy_with_random,13,28,6,6,1420
play_greedy_with_random,13,29,6,5,1410
play_greedy_with_random,13,30,6,5,1405
play_greedy_with_random,13,31,6,5,1400
play_greedy_with_random,13,32,6,6,1390
play_greedy_with_random,13,33,6,7,1280
play_greedy_with_random,13,34,6,7,1275
play_greedy_with_random,13,35,5,7,1265
play_greedy_with_random,13,36,4,7,1255
play_greedy_with_random,13,37,3,7,1245
play_greedy_with_random,13,38,2,7,1235
play_greedy_with_random,13,39,2,7,1230
play_greedy_with_random,13,40,2,7,1225
play_greedy_with_random,13,41,2,7,1220
play_greedy_with_random,13,42,2,6,1210
play_greedy_with_random,13,43,2,5,1200
play_greedy_with_random,13,44,2,5,1195
play_greedy_with_random,13,45,2,5,1190
play_greedy_with_random,13,46,2,5,1185
play_greedy_with_random,13,47,2,5,1180
play_greedy_with_random,13,48,2,5,1175
play_greedy_with_random,13,49,1,5,1215
play_greedy_with_random,13,50,0,5,1205
play_greedy_with_random,13,51,0,5,1200
play_greedy_with_random,13,52,0,4,1190
play_greedy_with_random,13,53,0,3,1230
play_greedy_with_random,13,54,0,3,1225
play_greedy_with_random,13,55,1,3,1215
play_greedy_with_random,13,56,2,3,1305
play_greedy_with_random,13,57,3,3,1345
play_greedy_with_random,13,58,4,3,1335
play_greedy_with_random,13,59,5,3,1325
play_greedy_with_random,13,60,6,3,1315
play_greedy_with_random,13,61,7,3,1275
play_greedy_with_random,13,62,8,3,1265
play_greedy_with_random,13,63,8,3,1260
play_greedy_with_random,13,64,8,4,1300
play_greedy_with_random,13,65,8,5,1290
play_greedy_with_random,13,66,8,6,1280
play_greedy_with_random,13,67,8,6,1275
play_greedy_with_random,13,68,8,6,1270
play_greedy_with_random,13,69,8,6,1265
play_greedy_with_random,13,70,8,6,1260
play_greedy_with_random,13,71,8,5,1250
play_greedy_with_random,13,72,8,4,1240
play_greedy_with_random,13,73,8,4,1235
play_greedy_with_random,13,74,8,4,1230
play_greedy_with_random,13,75,8,3,1220
play_greedy_with_random,13,76,8,3,1215
play_greedy_with_random,13,77,8,3,1210
play_greedy_with_random,13,78,8,4,1200
play_greedy_with_random,13,79,8,5,1190
play_greedy_with_random,13,80,8,6,1180
play_greedy_with_random,13,81,8,6,1175
play_greedy_with_random,13,82,8,6,1170
play_greedy_with_random,13,83,8,6,1165
play_greedy_with_random,13,84,8,6,1160
play_greedy_with_random,13,85,8,5,1150
play_greedy_with_random,13,86,8,4,1140
play_greedy_with_random,13,87,8,3,1130
play_greedy_with_random,13,88,8,3,1125
play_greedy_with_random,13,89,8,3,1120
play_greedy_with_random,13,90,8,4,1110
play_greedy_with_random,13,91,8,5,1100
play_greedy_with_random,13,92,8,6,1090
play_greedy_with_random,13,93,8,6,1085
play_greedy_with_random,13,94,8,6,1080
play_greedy_with_random,13,95,8,5,1070
play_greedy_with_random,13,96,8,4,1060
play_greedy_with_random,13,97,8,3,1050
play_greedy_with_random,13,98,8,3,1045
play_greedy_with_random,13,99,8,3,1040
play_greedy_with_random,13,100,8,4,1030
play_greedy_with_random,14,0,4,4,1000
play_greedy_with_random,14,1,4,3,990
play_greedy_with_random,14,2,4,2,1030
play_greedy_with_random,14,3,4,2,1025
play_greedy_with_random,14,4,5,2,1065
play_greedy_with_random,14,5,6,2,1055
play_greedy_with_random,14,6,7,2,1045
play_greedy_with_random,14,7,7,2,1040
play_greedy_with_random,14,8,7,3,1030
play_greedy_with_random,14,9,7,3,1025
play_greedy_with_random,14,10,8,3,1015
play_greedy_with_random,14,11,8,3,1005
play_greedy_with_random,14,12,8,3,1000
play_greedy_with_random,14,13,8,4,1040
play_greedy_with_random,14,14,8,5,1080
play_greedy_with_random,14,15,8,6,1170
play_greedy_with_random,14,16,8,6,1165
play_greedy_with_random,14,17,7,6,1255
play_greedy_with_random,14,18,6,6,1215
play_greedy_with_random,14,19,6,6,1210
play_greedy_with_random,14,20,6,5,1200
play_greedy_with_random,14,21,6,5,1195
play_greedy_with_random,14,22,6,5,1190
play_greedy_with_random,14,23,6,6,1180
play_greedy_with_random,14,24,6,7,1170
play_greedy_with_random,14,25,6,7,1165
play_greedy_with_random,14,26,5,7,1205
play_greedy_with_random,14,27,5,7,1200
play_greedy_with_random,14,28,5,6,1190
play_greedy_with_random,14,29,5,5,1080
play_greedy_with_random,14,30,5,5,1075
play_greedy_with_random,14,31,4,5,1115
play_greedy_with_random,14,32,3,5,1105
play_greedy_with_random,14,33,2,5,1095
play_greedy_with_random,14,34,1,5,1135
play_greedy_with_random,14,35,1,5,1130
play_greedy_with_random,14,36,1,4,1120
play_greedy_with_random,14,37,1,3,1110
play_greedy_with_random,14,38,1,2,1150
play_greedy_with_random,14,39,1,1,1140
play_greedy_with_random,14,40,1,1,1135
play_greedy_with_random,14,41,2,1,1175
play_greedy_with_random,14,42,2,1,1170
play_greedy_with_random,14,43,2,2,1260
play_greedy_with_random,14,44,2,2,1255
play_greedy_with_random,14,45,3,2,1295
play_greedy_with_random,14,46,4,2,1285
play_greedy_with_random,14,47,5,2,1275
play_greedy_with_random,14,48,6,2,1265
play_greedy_with_random,14,49,7,2,1255
play_greedy_with_random,14,50,7,2,1250
play_greedy_with_random,14,51,7,2,1245
play_greedy_with_random,14,52,7,2,1240
play_greedy_with_random,14,53,7,3,1230
play_greedy_with_random,14,54,7,3,1225
play_greedy_with_random,14,55,6,3,1215
play_greedy_with_random,14,56,5,3,1205
play_greedy_with_random,14,57,4,3,1195
play_greedy_with_random,14,58,3,3,1185
play_greedy_with_random,14,59,2,3,1175
play_greedy_with_random,14,60,1,3,1165
play_greedy_with_random,14,61,0,3,1205
play_greedy_with_random,14,62,0,3,1195
play_greedy_with_random,14,63,0,3,1190
play_greedy_with_random,14,64,0,2,1180
play_greedy_with_random,14,65,0,2,1175
play_greedy_with_random,14,66,1,2,1165
play_greedy_with_random,14,67,1,2,1160
play_greedy_with_random,14,68,1,1,1150
play_greedy_with_random,14,69,1,0,1110
play_greedy_with_random,14,70,1,0,1105
play_greedy_with_random,14,71,2,0,1145
play_greedy_with_random,14,72,3,0,1185
play_greedy_with_random,14,73,4,0,1145
play_greedy_with_random,14,74,4,0,1140
play_greedy_with_random,14,75,4,0,1130
play_greedy_with_random,14,76,4,0,1120
play_greedy_with_random,14,77,4,0,1115
play_greedy_with_random,14,78,5,0,1105
play_greedy_with_random,14,79,6,0,1195
play_greedy_with_random,14,80,7,0,1185
play_greedy_with_random,14,81,8,0,1225
play_greedy_with_random,14,82,8,0,1220
play_greedy_with_random,14,83,8,1,1210
play_greedy_with_random,14,84,8,1,1205
play_greedy_with_random,14,85,8,1,1200
play_greedy_with_random,14,86,8,0,1190
play_greedy_with_random,14,87,8,0,1185
play_greedy_with_random,14,88,8,0,1180
play_greedy_with_random,14,89,8,0,1175
play_greedy_with_random,14,90,7,0,1165
play_greedy_with_random,14,91,6,0,1155
play_greedy_with_random,14,92,5,0,1145
play_greedy_with_random,14,93,4,0,1135
play_greedy_with_random,14,94,3,0,1125
play_greedy_with_random,14,95,2,0,1115
play_greedy_with_random,14,96,1,0,1105
play_greedy_with_random,14,97,1,0,1100
play_greedy_with_random,14,98,1,0,1090
play_greedy_with_random,14,99,1,0,1085
play_greedy_with_random,14,100,2,0,1075
play_greedy_with_random,15,0,4,4,1000
play_greedy_with_random,15,1,4,4,995
play_greedy_with_random,15,2,3,4,1085
play_greedy_with_random,15,3,2,4,1075
play_greedy_with_random,15,4,1,4,1115
play_greedy_with_random,15,5,0,4,1105
play_greedy_with_random,15,6,0,4,1100
play_greedy_with_random,15,7,0,3,1090
play_greedy_with_random,15,8,0,2,1080
play_greedy_with_random,15,9,0,1,1170
play_greedy_with_random,15,10,0,0,1160
play_greedy_with_random,15,11,0,0,1155
play_greedy_with_random,15,12,1,0,1245
play_greedy_with_random,15,13,1,0,1240
play_greedy_with_random,15,14,1,0,1235
play_greedy_with_random,15,15,0,0,1225
play_greedy_with_random,15,16,0,0,1220
play_greedy_with_random,15,17,0,0,1215
play_greedy_with_random,15,18,1,0,1205
play_greedy_with_random,15,19,1,0,1200
play_greedy_with_random,15,20,1,0,1195
play_greedy_with_random,15,21,0,0,1185
play_greedy_with_random,15,22,0,0,1180
play_greedy_with_random,15,23,0,0,1170
play_greedy_with_random,15,24,0,0,1165
play_greedy_with_random,15,25,1,0,1155
play_greedy_with_random,15,26,1,0,1150
play_greedy_with_random,15,27,1,0,1145
play_greedy_with_random,15,28,0,0,1135
play_greedy_with_random,15,29,0,0,1130
play_greedy_with_random,15,30,0,0,1125
play_greedy_with_random,15,31,0,0,1120
play_greedy_with_random,15,32,0,0,1110
play_greedy_with_random,15,33,0,0,1105
play_greedy_with_random,15,34,1,0,1095
play_greedy_with_random,15,35,1,0,1090
play_greedy_with_random,15,36,1,0,1085
play_greedy_with_random,15,37,0,0,1075
play_greedy_with_random,15,38,0,0,1070
play_greedy_with_random,15,39,0,0,1065
play_greedy_with_random,15,40,1,0,1055
play_greedy_with_random,15,41,1,0,1050
play_greedy_with_random,15,42,1,0,1045
play_greedy_with_random,15,43,0,0,1035
play_greedy_with_random,15,44,0,0,1030
play_greedy_with_random,15,45,0,1,1020
play_greedy_with_random,15,46,0,2,1010
play_greedy_with_random,15,47,0,2,1005
play_greedy_with_random,15,48,1,2,1095
play_greedy_with_random,15,49,2,2,1085
play_greedy_with_random,15,50,3,2,1125
play_greedy_with_random,15,51,4,2,1215
play_greedy_with_random,15,52,5,2,1205
play_greedy_with_random,15,53,6,2,1295
play_greedy_with_random,15,54,7,2,1335
play_greedy_with_random,15,55,8,2,1325
play_greedy_with_random,15,56,8,2,1315
play_greedy_with_random,15,57,8,2,1310
play_greedy_with_random,15,58,8,2,1305
play_greedy_with_random,15,59,7,2,1295
play_greedy_with_random,15,60,6,2,1285
play_greedy_with_random,15,61,5,2,1275
play_greedy_with_random,15,62,4,2,1265
play_greedy_with_random,15,63,4,2,1260
play_greedy_with_random,15,64,4,3,1220
play_greedy_with_random,15,65,4,4,1210
play_greedy_with_random,15,66,4,5,1250
play_greedy_with_random,15,67,4,6,1240
play_greedy_with_random,15,68,4,7,1280
play_greedy_with_random,15,69,4,8,1320
play_greedy_with_random,15,70,4,8,1315
play_greedy_with_random,15,71,3,8,1405
play_greedy_with_random,15,72,2,8,1395
play_greedy_with_random,15,73,1,8,1435
play_greedy_with_random,15,74,0,8,1425
play_greedy_with_random,15,75,0,8,1420
play_greedy_with_random,15,76,0,7,1410
play_greedy_with_random,15,77,0,6,1400
play_greedy_with_random,15,78,0,6,1395
play_greedy_with_random,15,79,1,6,1435
play_greedy_with_random,15,80,2,6,1425
play_greedy_with_random,15,81,3,6,1415
play_greedy_with_random,15,82,3,6,1410
play_greedy_with_random,15,83,3,6,1405
play_greedy_with_random,15,84,4,6,1395
play_greedy_with_random,15,85,5,6,1435
play_greedy_with_random,15,86,6,6,1425
play_greedy_with_random,15,87,7,6,1415
play_greedy_with_random,15,88,8,6,1505
play_greedy_with_random,15,89,8,6,1495
play_greedy_with_random,15,90,8,6,1490
play_greedy_with_random,15,91,8,5,1530
play_greedy_with_random,15,92,8,5,1525
play_greedy_with_random,15,93,8,5,1520
play_greedy_with_random,15,94,8,6,1510
play_greedy_with_random,15,95,8,6,1505
play_greedy_with_random,15,96,7,6,1495
play_greedy_with_random,15,97,7,6,1490
play_greedy_with_random,15,98,7,7,1530
play_greedy_with_random,15,99,7,7,1525
play_greedy_with_random,15,100,7,7,1520
play_greedy_with_random,16,0,4,4,1000
play_greedy_with_random,16,1,4,3,990
play_greedy_with_random,16,2,4,3,985
play_greedy_with_random,16,3,5,3,1075
play_greedy_with_random,16,4,6,3,1115
play_greedy_with_random,16,5,6,3,1110
play_greedy_with_random,16,6,6,2,1200
play_greedy_with_random,16,7,6,2,1195
play_greedy_with_random,16,8,6,2,1190
play_greedy_with_random,16,9,6,2,1185
play_greedy_with_random,16,10,7,2,1225
play_greedy_with_random,16,11,8,2,1215
play_greedy_with_random,16,12,8,2,1210
play_greedy_with_random,16,13,8,1,1200
play_greedy_with_random,16,14,8,0,1190
play_greedy_with_random,16,15,8,0,1185
play_greedy_with_random,16,16,7,0,1225
play_greedy_with_random,16,17,6,0,1315
play_greedy_with_random,16,18,5,0,1355
play_greedy_with_random,16,19,5,0,1350
play_greedy_with_random,16,20,5,0,1345
play_greedy_with_random,16,21,6,0,1335
play_greedy_with_random,16,22,7,0,1325
play_greedy_with_random,16,23,7,0,1320
play_greedy_with_random,16,24,7,0,1315
play_greedy_with_random,16,25,8,0,1305
play_greedy_with_random,16,26,8,0,1300
play_greedy_with_random,16,27,8,1,1290
play_greedy_with_random,16,28,8,2,1280
play_greedy_with_random,16,29,8,2,1275
play_greedy_with_random,16,30,7,2,1265
play_greedy_with_random,16,31,6,2,1255
play_greedy_with_random,16,32,5,2,1245
play_greedy_with_random,16,33,5,2,1240
play_greedy_with_random,16,34,5,1,1230
play_greedy_with_random,16,35,5,0,1220
play_greedy_with_random,16,36,5,0,1215
play_greedy_with_random,16,37,6,0,1205
play_greedy_with_random,16,38,7,0,1195
play_greedy_with_random,16,39,8,0,1185
play_greedy_with_random,16,40,8,0,1175
play_greedy_with_random,16,41,8,0,1170
play_greedy_with_random,16,42,8,0,1165
play_greedy_with_random,16,43,8,0,1160
play_greedy_with_random,16,44,8,0,1155
play_greedy_with_random,16,45,8,0,1145
play_greedy_with_random,16,46,8,0,1140
play_greedy_with_random,16,47,8,1,1130
play_greedy_with_random,16,48,8,2,1120
play_greedy_with_random,16,49,8,2,1115
play_greedy_with_random,16,50,7,2,1105
play_greedy_with_random,16,51,6,2,1095
play_greedy_with_random,16,52,6,2,1090
play_greedy_with_random,16,53,6,1,1080
play_greedy_with_random,16,54,6,0,1070
play_greedy_with_random,16,55,6,0,1065
play_greedy_with_random,16,56,7,0,1055
play_greedy_with_random,16,57,8,0,1045
play_greedy_with_random,16,58,8,0,1035
play_greedy_with_random,16,59,8,0,1030
play_greedy_with_random,16,60,8,0,1025
play_greedy_with_random,16,61,8,0,1020
play_greedy_with_random,16,62,8,1,1010
play_greedy_with_random,16,63,8,2,1000
play_greedy_with_random,16,64,8,2,995
play_greedy_with_random,16,65,7,2,985
play_greedy_with_random,16,66,6,2,975
play_greedy_with_random,16,67,5,2,965
play_greedy_with_random,16,68,4,2,925
play_greedy_with_random,16,69,3,2,965
play_greedy_with_random,16,70,2,2,1005
play_greedy_with_random,16,71,2,2,1000
play_greedy_with_random,16,72,2,1,1090
play_greedy_with_random,16,73,2,1,1085
play_greedy_with_random,16,74,2,1,1080
play_greedy_with_random,16,75,2,1,1075
play_greedy_with_random,16,76,3,1,1065
play_greedy_with_random,16,77,3,1,1060
play_greedy_with_random,16,78,3,0,1150
play_greedy_with_random,16,79,3,0,1145
play_greedy_with_random,16,80,3,0,1140
play_greedy_with_random,16,81,3,1,1130
play_greedy_with_random,16,82,3,2,1120
play_greedy_with_random,16,83,3,3,1110
play_greedy_with_random,16,84,3,4,1100
play_greedy_with_random,16,85,3,4,1095
play_greedy_with_random,16,86,3,4,1090
play_greedy_with_random,16,87,3,3,1080
play_greedy_with_random,16,88,3,2,1070
play_greedy_with_random,16,89,3,1,1060
play_greedy_with_random,16,90,3,0,1050
play_greedy_with_random,16,91,3,0,1045
play_greedy_with_random,16,92,3,0,1040
play_greedy_with_random,16,93,3,1,1030
play_greedy_with_random,16,94,3,2,1020
play_greedy_with_random,16,95,3,3,1010
play_greedy_with_random,16,96,3,4,1000
play_greedy_with_random,16,97,3,5,960
play_greedy_with_random,16,98,3,5,955
play_greedy_with_random,16,99,3,5,950
play_greedy_with_random,16,100,3,5,945
play_greedy_with_random,17,0,4,4,1000
play_greedy_with_random,17,1,4,4,995
play_greedy_with_random,17,2,4,4,990
play_greedy_with_random,17,3,4,4,985
play_greedy_with_random,17,4,3,4,1075
play_greedy_with_random,17,5,2,4,1115
play_greedy_with_random,17,6,1,4,1155
play_greedy_with_random,17,7,1,4,1150
play_greedy_with_random,17,8,1,3,1240
play_greedy_with_random,17,9,1,3,1235
play_greedy_with_random,17,10,2,3,1275
play_greedy_with_random,17,11,2,3,1270
play_greedy_with_random,17,12,2,2,1360
play_greedy_with_random,17,13,2,1,1350
play_greedy_with_random,17,14,2,0,1340
play_greedy_with_random,17,15,2,0,1335
play_greedy_with_random,17,16,1,0,1425
play_greedy_with_random,17,17,0,0,1415
play_greedy_with_random,17,18,0,0,1410
play_greedy_with_random,17,19,0,0,1405
play_greedy_with_random,17,20,0,0,1400
play_greedy_with_random,17,21,0,1,1390
play_greedy_with_random,17,22,0,2,1430
play_greedy_with_random,17,23,0,3,1420
play_greedy_with_random,17,24,0,4,1410
play_greedy_with_random,17,25,0,5,1450
play_greedy_with_random,17,26,0,5,1445
play_greedy_with_random,17,27,1,5,1485
play_greedy_with_random,17,28,2,5,1525
play_greedy_with_random,17,29,3,5,1565
play_greedy_with_random,17,30,4,5,1555
play_greedy_with_random,17,31,4,5,1550
play_greedy_with_random,17,32,4,4,1540
play_greedy_with_random,17,33,4,4,1535
play_greedy_with_random,17,34,4,4,1530
play_greedy_with_random,17,35,4,3,1570
play_greedy_with_random,17,36,4,3,1565
play_greedy_with_random,17,37,3,3,1605
play_greedy_with_random,17,38,3,3,1600
play_greedy_with_random,17,39,3,4,1590
play_greedy_with_random,17,40,3,5,1580
play_greedy_with_random,17,41,3,6,1570
play_greedy_with_random,17,42,3,7,1560
play_greedy_with_random,17,43,3,8,1650
play_greedy_with_random,17,44,3,8,1645
play_greedy_with_random,17,45,2,8,1735
play_greedy_with_random,17,46,2,8,1730
play_greedy_with_random,17,47,2,8,1725
play_greedy_with_random,17,48,3,8,1715
play_greedy_with_random,17,49,4,8,1705
play_greedy_with_random,17,50,4,8,1700
play_greedy_with_random,17,51,4,8,1695
play_greedy_with_random,17,52,4,8,1690
play_greedy_with_random,17,53,4,7,1780
play_greedy_with_random,17,54,4,6,1740
play_greedy_with_random,17,55,4,5,1730
play_greedy_with_random,17,56,4,4,1720
play_greedy_with_random,17,57,4,3,1710
play_greedy_with_random,17,58,4,3,1705
play_greedy_with_random,17,59,5,3,1695
play_greedy_with_random,17,60,5,3,1690
play_greedy_with_random,17,61,5,2,1730
play_greedy_with_random,17,62,5,1,1720
play_greedy_with_random,17,63,5,0,1710
play_greedy_with_random,17,64,5,0,1705
play_greedy_with_random,17,65,4,0,1745
play_greedy_with_random,17,66,3,0,1785
play_greedy_with_random,17,67,2,0,1775
play_greedy_with_random,17,68,1,0,1765
play_greedy_with_random,17,69,0,0,1755
play_greedy_with_random,17,70,0,0,1750
play_greedy_with_random,17,71,0,0,1745
play_greedy_with_random,17,72,1,0,1735
play_greedy_with_random,17,73,2,0,1725
play_greedy_with_random,17,74,3,0,1715
play_greedy_with_random,17,75,3,0,1710
play_greedy_with_random,17,76,3,0,1705
play_greedy_with_random,17,77,4,0,1695
play_greedy_with_random,17,78,5,0,1685
play_greedy_with_random,17,79,6,0,1645
play_greedy_with_random,17,80,7,0,1635
play_greedy_with_random,17,81,7,0,1630
play_greedy_with_random,17,82,7,1,1670
play_greedy_with_random,17,83,7,2,1660
play_greedy_with_random,17,84,7,2,1655
play_greedy_with_random,17,85,6,2,1645
play_greedy_with_random,17,86,5,2,1635
play_greedy_with_random,17,87,5,2,1630
play_greedy_with_random,17,88,5,1,1620
play_greedy_with_random,17,89,5,0,1610
play_greedy_with_random,17,90,5,0,1605
play_greedy_with_random,17,91,4,0,1595
play_greedy_with_random,17,92,3,0,1585
play_greedy_with_random,17,93,2,0,1575
play_greedy_with_random,17,94,1,0,1565
play_greedy_with_random,17,95,1,0,1560
play_greedy_with_random,17,96,1,0,1555
play_greedy_with_random,17,97,2,0,1545
play_greedy_with_random,17,98,2,0,1540
play_greedy_with_random,17,99,2,0,1535
play_greedy_with_random,17,100,2,0,1530
play_greedy_with_random,18,0,4,4,1000
play_greedy_with_random,18,1,4,3,990
play_greedy_with_random,18,2,4,2,950
play_greedy_with_random,18,3,4,2,945
play_greedy_with_random,18,4,5,2,985
play_greedy_with_random,18,5,5,2,980
play_greedy_with_random,18,6,5,1,1070
play_greedy_with_random,18,7,5,1,1065
play_greedy_with_random,18,8,6,1,1155
play_greedy_with_random,18,9,6,1,1150
play_greedy_with_random,18,10,6,2,1190
play_greedy_with_random,18,11,6,3,1180
play_greedy_with_random,18,12,6,3,1175
play_greedy_with_random,18,13,7,3,1215
play_greedy_with_random,18,14,8,3,1305
play_greedy_with_random,18,15,8,3,1300
play_greedy_with_random,18,16,8,2,1390
play_greedy_with_random,18,17,8,1,1380
play_greedy_with_random,18,18,8,0,1470
play_greedy_with_random,18,19,8,0,1465
play_greedy_with_random,18,20,7,0,1455
play_greedy_with_random,18,21,7,0,1450
play_greedy_with_random,18,22,7,0,1445
play_greedy_with_random,18,23,8,0,1435
play_greedy_with_random,18,24,8,0,1430
play_greedy_with_random,18,25,8,1,1420
play_greedy_with_random,18,26,8,1,1415
play_greedy_with_random,18,27,7,1,1375
play_greedy_with_random,18,28,6,1,1365
play_greedy_with_random,18,29,6,1,1360
play_greedy_with_random,18,30,6,2,1350
play_greedy_with_random,18,31,6,3,1340
play_greedy_with_random,18,32,6,3,1335
play_greedy_with_random,18,33,5,3,1325
play_greedy_with_random,18,34,5,3,1320
play_greedy_with_random,18,35,5,3,1315
play_greedy_with_random,18,36,5,3,1310
play_greedy_with_random,18,37,5,4,1300
play_greedy_with_random,18,38,5,4,1295
play_greedy_with_random,18,39,4,4,1285
play_greedy_with_random,18,40,3,4,1275
play_greedy_with_random,18,41,2,4,1265
play_greedy_with_random,18,42,1,4,1355
play_greedy_with_random,18,43,1,4,1350
play_greedy_with_random,18,44,1,4,1345
play_greedy_with_random,18,45,0,4,1385
play_greedy_with_random,18,46,0,4,1380
play_greedy_with_random,18,47,0,3,1420
play_greedy_with_random,18,48,0,2,1460
play_greedy_with_random,18,49,0,2,1455
play_greedy_with_random,18,50,1,2,1445
play_greedy_with_random,18,51,2,2,1435
play_greedy_with_random,18,52,2,2,1430
play_greedy_with_random,18,53,2,1,1520
play_greedy_with_random,18,54,2,0,1510
play_greedy_with_random,18,55,2,0,1505
play_greedy_with_random,18,56,2,0,1500
play_greedy_with_random,18,57,2,1,1490
play_greedy_with_random,18,58,2,2,1480
play_greedy_with_random,18,59,2,3,1520
play_greedy_with_random,18,60,2,4,1510
play_greedy_with_random,18,61,2,5,1500
play_greedy_with_random,18,62,2,6,1490
play_greedy_with_random,18,63,2,7,1450
play_greedy_with_random,18,64,2,8,1440
play_greedy_with_random,18,65,2,8,1435
play_greedy_with_random,18,66,3,8,1475
play_greedy_with_random,18,67,3,8,1470
play_greedy_with_random,18,68,3,7,1460
play_greedy_with_random,18,69,3,6,1450
play_greedy_with_random,18,70,3,5,1440
play_greedy_with_random,18,71,3,4,1430
play_greedy_with_random,18,72,3,3,1420
play_greedy_with_random,18,73,3,3,1415
play_greedy_with_random,18,74,4,3,1405
play_greedy_with_random,18,75,5,3,1395
play_greedy_with_random,18,76,6,3,1385
play_greedy_with_random,18,77,7,3,1375
play_greedy_with_random,18,78,8,3,1365
play_greedy_with_random,18,79,8,3,1360
play_greedy_with_random,18,80,8,4,1350
play_greedy_with_random,18,81,8,4,1345
play_greedy_with_random,18,82,8,4,1340
play_greedy_with_random,18,83,8,5,1230
play_greedy_with_random,18,84,8,5,1225
play_greedy_with_random,18,85,7,5,1265
play_greedy_with_random,18,86,7,5,1260
play_greedy_with_random,18,87,7,4,1250
play_greedy_with_random,18,88,7,3,1240
play_greedy_with_random,18,89,7,2,1230
play_greedy_with_random,18,90,7,1,1220
